logS,delta,sigma,v_star,action_rate,action_rate_cutoff,n_switches_a_star,switches_ok,always0,always1,n_v,dv
-2.8,1.12,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.18,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.24,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.3,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.36,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.42,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.48,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.54,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,2.02,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,2.08,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,2.14,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,2.2,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,2.26,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,2.32,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,2.38,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,2.44,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.8,2.5,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,0.1,1,-4,0.0550981904649484,,2,FALSE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.16,1,-4,0.00773607635112335,,2,FALSE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.22,1,2.7,0.00347058733770928,0.00346697380304062,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.28,1,2.89333333333333,0.00189494921587143,0.00190588264338154,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.34,1,3.05333333333333,0.00111295818936682,0.00113157198345681,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.4,1,3.19333333333333,0.00068012230402684,0.000703202486828758,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.46,1,3.31333333333333,0.000435242517033729,0.000460955171788458,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.52,1,3.42666666666667,0.000278056522398963,0.000305519325201065,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.58,1,3.53333333333333,0.000176547575988408,0.000205177365705134,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.64,1,3.64,0.000106863749564739,0.000136319020445752,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.7,1,3.73333333333333,6.45101368889824e-05,9.44811248043687e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.76,1,3.82666666666667,3.4600783950327e-05,6.49451076221164e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.82,1,3.92,1.36624027828014e-05,4.42744843121012e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.6,0.88,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,0.94,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.06,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.12,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.18,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.24,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.3,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.36,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.42,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.48,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.54,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,2.02,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,2.08,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,2.14,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,2.2,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,2.26,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,2.32,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,2.38,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,2.44,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.6,2.5,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,0.1,1,-4,0.113525308226332,,2,FALSE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.16,1,-4,0.0121948735122235,,2,FALSE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.22,1,2.56666666666667,0.00515232510583303,0.00513406332735034,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.28,1,2.78,0.00271470293931755,0.00271794492270128,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.34,1,2.94666666666667,0.00159223730193403,0.00160609631090469,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.4,1,3.08666666666667,0.000992231901245276,0.00101207219138399,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.46,1,3.21333333333333,0.00063243401277238,0.000656019605417946,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.52,1,3.33333333333333,0.000402993179820219,0.000429060333196896,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.58,1,3.44,0.000263225906071377,0.000290857093290797,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.64,1,3.54666666666667,0.000166319440670819,0.00019506893975807,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.7,1,3.64666666666667,0.000103334318344105,0.000132832094357771,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.76,1,3.74,6.20082433975303e-05,9.20101274740626e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.82,1,3.83333333333333,3.28426590531546e-05,6.32092318684219e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.88,1,3.92666666666667,1.24376527961177e-05,4.30656081200631e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.4,0.94,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.06,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.12,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.18,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.24,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.3,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.36,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.42,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.48,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.54,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,2.02,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,2.08,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,2.14,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,2.2,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,2.26,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,2.32,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,2.38,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,2.44,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.4,2.5,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,0.1,1,-4,0.239314958388621,,2,FALSE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.16,1,-4,0.0220093361184831,,2,FALSE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.22,1,2.42666666666667,0.00765808198612537,0.00761912466826953,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.28,1,2.65333333333333,0.00399330296110108,0.00398505599656795,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.34,1,2.82666666666667,0.00234509059619932,0.00235176302353235,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.4,1,2.98,0.00142574991392996,0.00144124191733996,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.46,1,3.11333333333333,0.000904191356695437,0.000924934791638243,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.52,1,3.23333333333333,0.000587711017567294,0.000611773532486204,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.58,1,3.34,0.00039271131984494,0.000418891949450329,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.64,1,3.44666666666667,0.000256061417137015,0.000283774184899888,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.7,1,3.55333333333333,0.00016138364194772,0.000190191071868018,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.76,1,3.64666666666667,0.000103334318344105,0.000132832094357771,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.82,1,3.74,6.20082433975303e-05,9.20101274740626e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.88,1,3.83333333333333,3.28426590531546e-05,6.32092318684219e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,0.94,1,3.92666666666667,1.24376527961177e-05,4.30656081200631e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2.2,1,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.06,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.12,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.18,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.24,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.3,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.36,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.42,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.48,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.54,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,2.02,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,2.08,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,2.14,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,2.2,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,2.26,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,2.32,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,2.38,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,2.44,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2.2,2.5,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,0.1,1,-4,0.523711982298873,,2,FALSE,FALSE,FALSE,1201,0.00666666666666993
-2,0.16,1,-4,0.0452986479661077,,2,FALSE,FALSE,FALSE,1201,0.00666666666666993
-2,0.22,1,2.26666666666667,0.0117762182691317,0.0117052980805582,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,0.28,1,2.51333333333333,0.0060052514984632,0.0059798136626843,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,0.34,1,2.7,0.00347058733770928,0.00346697380304062,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,0.4,1,2.86,0.00210931308022188,0.00211820504040461,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,0.46,1,3,0.00133349297848033,0.0013498980316301,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,0.52,1,3.12666666666667,0.000862830838308779,0.000884001299401693,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,0.58,1,3.24,0.000573433094420401,0.000597648497934422,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,0.64,1,3.34666666666667,0.000382655649079266,0.000408947478736321,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,0.7,1,3.45333333333333,0.000249059519697528,0.000276852169843522,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,0.76,1,3.55333333333333,0.00016138364194772,0.000190191071868018,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,0.82,1,3.64666666666667,0.000103334318344105,0.000132832094357771,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,0.88,1,3.74666666666667,5.95679049671469e-05,8.95999783915302e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,0.94,1,3.83333333333333,3.28426590531546e-05,6.32092318684219e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,1,1,3.92666666666667,1.24376527961177e-05,4.30656081200631e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-2,1.06,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.12,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.18,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.24,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.3,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.36,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.42,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.48,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.54,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,2.02,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,2.08,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,2.14,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,2.2,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,2.26,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,2.32,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,2.38,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,2.44,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-2,2.5,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,0.1,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-1.8,0.16,1,-4,0.102490315437382,,2,FALSE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.22,1,2.09333333333333,0.0182774988914407,0.0181597045211518,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.28,1,2.36,0.00918855993299628,0.00913746753057265,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.34,1,2.56666666666667,0.00515232510583303,0.00513406332735034,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.4,1,2.73333333333333,0.00313544059126896,0.00313484226070548,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.46,1,2.88,0.00197823842396909,0.00198837585489431,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.52,1,3.01333333333333,0.00127498735307155,0.00129197464346953,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.58,1,3.13333333333333,0.000842787145954876,0.000864165209098045,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.64,1,3.24666666666667,0.000559459957001342,0.000583825291532114,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.7,1,3.35333333333333,0.000372821628695475,0.00039922242260737,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.76,1,3.45333333333333,0.000249059519697528,0.000276852169843522,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.82,1,3.55333333333333,0.00016138364194772,0.000190191071868018,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.88,1,3.64666666666667,0.000103334318344105,0.000132832094357771,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,0.94,1,3.74,6.20082433975303e-05,9.20101274740626e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,1,1,3.83333333333333,3.28426590531546e-05,6.32092318684219e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,1.06,1,3.92666666666667,1.24376527961177e-05,4.30656081200631e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.8,1.12,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.18,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.24,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.3,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.36,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.42,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.48,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.54,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,2.02,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,2.08,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,2.14,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,2.2,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,2.26,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,2.32,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,2.38,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,2.44,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.8,2.5,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,0.1,1,-4,0.999937545753028,0.999968328758167,0,TRUE,FALSE,TRUE,1201,0.00666666666666993
-1.6,0.16,1,-4,0.245258441202551,,2,FALSE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.22,1,1.88666666666667,0.0297961410980852,0.029602586884419,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.28,1,2.19333333333333,0.0142307442252628,0.014141685851411,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.34,1,2.42,0.00780035341879159,0.00776025355055365,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.4,1,2.6,0.00467536826270053,0.00466118802371873,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.46,1,2.75333333333333,0.00294848980178937,0.00294958992168937,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.52,1,2.89333333333333,0.00189494921587143,0.00190588264338154,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.58,1,3.01333333333333,0.00127498735307155,0.00129197464346953,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.64,1,3.13333333333333,0.000842787145954876,0.000864165209098045,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.7,1,3.24,0.000573433094420401,0.000597648497934422,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.76,1,3.34666666666667,0.000382655649079266,0.000408947478736321,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.82,1,3.44666666666667,0.000256061417137015,0.000283774184899888,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.88,1,3.54666666666667,0.000166319440670819,0.00019506893975807,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,0.94,1,3.64,0.000106863749564739,0.000136319020445752,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,1,1,3.74,6.20082433975303e-05,9.20101274740626e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,1.06,1,3.82666666666667,3.4600783950327e-05,6.49451076221164e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,1.12,1,3.92,1.36624027828014e-05,4.42744843121012e-05,1,TRUE,FALSE,FALSE,1201,0.00666666666666993
-1.6,1.18,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.24,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.3,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.36,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.42,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.48,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.54,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.6,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.66,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.72,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.78,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.84,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.9,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
-1.6,1.96,1,Inf,0,0,0,TRUE,TRUE,FALSE,1201,0.00666666666666993
